dataset,row_key,cancer_code,regimen,metric,value,reference,source_review_status,source_locator,findings
cancer-ici-response-estimates,ICI-a0755a9960-01,ESCA,PD-1,OS,10.9,PMID:31582355,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-db97f9fefe-01,ESCA,non-ICI,ORR,21.5,PMID:31582355,prior_locator_source_section,"Abstract, Findings",excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-a89af1a5e9-01,ESCA,non-ICI,DOR,3.9,PMID:31582355,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-2a529a2f70-01,ESCA,non-ICI,OS,8.4,PMID:31582355,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-a4abe5b031-01,ESCA,PD-1,ORR,16.7,PMID:33026938,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-ba043c8be9-01,ESCA,PD-1+CTLA-4,ORR,28,PMID:35108470,prior_locator_verified,CheckMate 648 all-randomized ORR; FDA 2024 sponsor briefing Figure 2.3.2.2-6,
cancer-ici-response-estimates,ICI-b6aab72384-01,ESCA,PD-1+CTLA-4,DOR,11.1,PMID:35108470,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-f8c46d915d-01,ESCA,PD-1+CTLA-4,OS,12.7,PMID:35108470,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-1a821e877e-01,ESCA,PD-1+CTLA-4,ORR,35,PMID:35108470,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-0d68475749-01,ESCA,PD-1+CTLA-4,OS,13.7,PMID:35108470,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-7adb9b1ccb-01,ESCA,PD-1+chemotherapy,ORR,47,PMID:35108470,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-30fdf982ae-01,ESCA,PD-1+chemotherapy,ORR,53,PMID:35108470,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-975d83e915-01,FL,PD-1,ORR,4,DOI:10.1182/blood.2019004753,prior_locator_verified,Abstract,
cancer-ici-response-estimates,ICI-7b62042b23-01,FL,PD-1,CRR,1,DOI:10.1182/blood.2019004753,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ad7e64190e-01,FL,PD-1,PRR,3,DOI:10.1182/blood.2019004753,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-a65827d41e-01,FL,PD-1,DOR,10.9,DOI:10.1182/blood.2019004753,prior_locator_verified,Abstract,
cancer-ici-response-estimates,ICI-a85db4ba09-01,FL,PD-1,PFS,2.2,DOI:10.1182/blood.2019004753,prior_locator_verified,Abstract,
cancer-ici-response-estimates,ICI-d2872bd715-01,FL,PD-1,OS,,DOI:10.1182/blood.2019004753,audited_gap,Abstract,
cancer-ici-response-estimates,ICI-abaced8733-01,FL,PD-1,OS_RATE,78,DOI:10.1182/blood.2019004753,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-b6231dd107-01,FL,PD-1,OS_RATE,88,DOI:10.1182/blood.2019004753,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-b18146c252-01,FL,PD-1,ORR,11,DOI:10.1182/blood.2019004753,prior_locator_source_section,Abstract,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-e680dc5342-01,GBM,PD-1,ORR,7.8,PMID:32437507,prior_locator_verified,"Results, response-evaluable population",
cancer-ici-response-estimates,ICI-36ae967c82-01,GBM,PD-1,OS,9.8,PMID:32437507,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-2adc60ea45-01,GBM,PD-1,OS_RATE,42,PMID:32437507,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-1b70a4143f-01,GBM,non-ICI,ORR,23.1,PMID:32437507,prior_locator_verified,"Results, response-evaluable population",excluded_from_pooling
cancer-ici-response-estimates,ICI-6fd5feb80c-01,GBM,non-ICI,OS,10,PMID:32437507,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-f24b5cba72-01,GBM,non-ICI,OS_RATE,42,PMID:32437507,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-78740348d5-01,HL,PD-1,ORR,69,PMID:29584546,prior_locator_verified,"Abstract, Results",excluded_from_pooling
cancer-ici-response-estimates,ICI-ccd67105ee-01,HL,PD-1,DOR,16.6,PMID:29584546,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-0401547eae-01,HL,PD-1,PFS,14.7,PMID:29584546,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-2588285332-01,HL,PD-1,IRORR,71,PMID:29584546,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-5376b48c43-01,HL,PD-1,ORR,71.2,PMID:37530622,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-92255bb6fc-01,HL,PD-1,ORR,69,PMID:28441111,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-1a1f13bbdd-01,HL,PD-1,CRR,22.4,PMID:28441111,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-7049d9192b-01,HL,PD-1,ORR,71.9,PMID:31409671,prior_locator_verified,Abstract,
cancer-ici-response-estimates,ICI-721ac01874-01,HL,PD-1,CRR,27.6,PMID:31409671,prior_locator_verified,Abstract,
cancer-ici-response-estimates,ICI-61867d5430-01,HNSC,PD-1,ORR,19,PMID:31679945,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-9ae9f65246-01,HNSC,PD-1,OS,12.3,PMID:31679945,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-3d65890d97-01,HNSC,PD-1,DOR,23.4,PMID:31679945,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-3db57f96fc-01,HNSC,PD-1,ORR,17,PMID:31679945,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-1b0d20ad25-01,HNSC,PD-1,OS,11.6,PMID:31679945,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-4c8dcac8de-01,HNSC,PD-1,DOR,22.6,PMID:31679945,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-743e9b1529-01,HNSC,PD-1,ORR,23,PMID:31679945,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-400ae9a1d4-01,HNSC,PD-1,OS,14.9,PMID:31679945,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-6d0e8d650e-01,HNSC,PD-1,DOR,22.6,PMID:31679945,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-115459b2ac-01,HNSC,PD-L1,ORR,16.2,DOI:10.1016/j.ejca.2018.11.015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-1c58e794bd-01,HNSC,PD-L1,PFS,2.1,DOI:10.1016/j.ejca.2018.11.015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-0806626c27-01,HNSC,PD-L1,OS,7.1,DOI:10.1016/j.ejca.2018.11.015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-68b73b8a7c-01,HNSC,PD-L1,OS_RATE,33.6,DOI:10.1016/j.ejca.2018.11.015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-63197a5a9a-01,HNSC,PD-L1,PFS_RATE,14.6,DOI:10.1016/j.ejca.2018.11.015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-33e04a560a-01,HNSC,PD-L1,ORR,29.4,DOI:10.1016/j.ejca.2018.11.015,prior_locator_citation_only,,numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-399cb5d0cb-01,HNSC,PD-L1,ORR,10.9,DOI:10.1016/j.ejca.2018.11.015,prior_locator_citation_only,,numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-ae503046aa-01,HNSC,PD-L1,ORR,9.2,PMID:30383184,prior_locator_verified,"Abstract, Results",response_denominator_missing
cancer-ici-response-estimates,ICI-4614dbd717-01,HNSC,PD-L1+CTLA-4,ORR,7.8,PMID:30383184,prior_locator_verified,"Abstract, Results",response_denominator_missing
cancer-ici-response-estimates,ICI-c9a3ab079d-01,HNSC,CTLA-4,ORR,1.6,PMID:30383184,prior_locator_verified,"Abstract, Results",response_denominator_missing
cancer-ici-response-estimates,ICI-876f6088ed-01,HNSC_HPVneg,PD-1,ORR,16,PMID:29955135,prior_locator_verified,Table 3,
cancer-ici-response-estimates,ICI-ab6de4e7c2-01,HNSC_HPVneg,PD-1,ORR,14,PMID:27646946,prior_locator_verified,RESULTS > Efficacy,
cancer-ici-response-estimates,ICI-525a85c4f5-01,HNSC_HPVneg,PD-1,PFS_RATE,20,PMID:27646946,prior_locator_verified,RESULTS > Efficacy,
cancer-ici-response-estimates,ICI-092506171c-01,HNSC_HPVneg,PD-1,OS_RATE,56,PMID:27646946,prior_locator_verified,RESULTS > Efficacy,
cancer-ici-response-estimates,ICI-495787714d-01,HNSC_HPVpos,PD-1,ORR,24,PMID:29955135,prior_locator_verified,Table 3,
cancer-ici-response-estimates,ICI-8c52580418-01,HNSC_HPVpos,PD-1,ORR,32,PMID:27646946,prior_locator_verified,RESULTS > Efficacy,
cancer-ici-response-estimates,ICI-3023486645-01,HNSC_HPVpos,PD-1,PFS_RATE,37,PMID:27646946,prior_locator_verified,RESULTS > Efficacy,
cancer-ici-response-estimates,ICI-3fb6937ac4-01,HNSC_HPVpos,PD-1,OS_RATE,70,PMID:27646946,prior_locator_verified,RESULTS > Efficacy,
cancer-ici-response-estimates,ICI-7487baac53-01,KICH,PD-1,ORR,9.5,PMID:33529058,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-40be47aad0-01,RCC_NCC,PD-1,ORR,26.7,PMID:33529058,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-5b931e41ff-01,RCC_NCC,PD-1,CRR,6.7,PMID:33529058,prior_locator_source_section,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-c6f8144c0b-01,RCC_NCC,PD-1,DOR,29,PMID:33529058,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-74ee393f60-01,RCC_NCC,PD-1,PFS,4.2,PMID:33529058,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-048150ac07-01,RCC_NCC,PD-1,OS,28.9,PMID:33529058,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-e1696a6eee-01,RCC_NCC,PD-1,ORR,24.8,DOI:10.1200/JCO.2019.37.15_suppl.4569,prior_locator_not_verified,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ba2c15eea4-01,RCC_NCC,PD-1,CRR,4.8,DOI:10.1200/JCO.2019.37.15_suppl.4569,prior_locator_not_verified,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-12222b7086-01,RCC_NCC_UNCLASSIFIED,PD-1,ORR,30.8,PMID:33529058,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-3c0861434d-01,RCC_NCC_UNCLASSIFIED,PD-1,ORR,34.6,DOI:10.1200/JCO.2019.37.15_suppl.4569,prior_locator_not_verified,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-d1d7ea7f64-01,KIRC,PD-1,ORR,25,PMID:26406148,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-cde7728448-01,KIRC,PD-1,OS,25,PMID:26406148,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-3f9c08e582-01,KIRC,PD-1,PFS,4.6,PMID:26406148,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-a76671931a-01,KIRC,non-ICI,ORR,5,PMID:26406148,prior_locator_verified,"Abstract, RESULTS",excluded_from_pooling
cancer-ici-response-estimates,ICI-ba11a5b1b1-01,KIRC,non-ICI,OS,19.6,PMID:26406148,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-fbc99ba6f6-01,KIRC,non-ICI,PFS,4.4,PMID:26406148,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-dd6e17da69-01,KIRC,PD-1+CTLA-4,ORR,41.6,PMID:29562145,prior_locator_source_section,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-a400b2be5c-01,KIRC,PD-1+CTLA-4,CRR,9.4,PMID:29562145,prior_locator_source_section,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-5993a4ad6a-01,KIRC,PD-1+CTLA-4,PFS,11.6,PMID:29562145,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-88ba2f2172-01,KIRC,PD-1+CTLA-4,OS,,PMID:29562145,audited_gap,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-6b2e5800e3-01,KIRC,PD-1+CTLA-4,OS_RATE,75,PMID:29562145,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-79299c47c8-01,KIRC,PD-1+CTLA-4,DOR,,PMID:29562145,audited_gap,Table 2,
cancer-ici-response-estimates,ICI-558467b418-01,KIRC,non-ICI,ORR,26.5,PMID:29562145,prior_locator_source_section,"Abstract, RESULTS",excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-4bd4533ca2-01,KIRC,non-ICI,CRR,1,PMID:29562145,prior_locator_verified,"Abstract, RESULTS",excluded_from_pooling
cancer-ici-response-estimates,ICI-6faf5ed780-01,KIRC,non-ICI,PFS,8.4,PMID:29562145,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-fc755f7866-01,KIRC,non-ICI,OS,26,PMID:29562145,prior_locator_verified,RESULTS > EFFICACY > Exploratory Outcomes According to PD-L1 Expression Level,
cancer-ici-response-estimates,ICI-d7ddba5ce8-01,KIRC,non-ICI,OS_RATE,60,PMID:29562145,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-e02a6a2af9-01,KIRC,PD-1+CTLA-4,ORR,39,PMID:29562145,prior_locator_source_section,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-2ba1f4b363-01,KIRC,PD-1+CTLA-4,PFS,12.4,PMID:29562145,prior_locator_verified,RESULTS > EFFICACY > Secondary End Points in the Intention-to-Treat Population,
cancer-ici-response-estimates,ICI-75c08bb4ec-01,KIRC,PD-1+CTLA-4,OS,,PMID:29562145,audited_gap,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-74f4bc9574-01,KIRC,PD-L1,ORR,25,PMID:29867230,prior_locator_verified,Results > Efficacy.,
cancer-ici-response-estimates,ICI-6f3c5a80c9-01,KIRC,PD-L1,CRR,11,PMID:29867230,prior_locator_verified,Results > Efficacy.,
cancer-ici-response-estimates,ICI-929e53c50f-01,KIRC,PD-L1,PFS,6.1,PMID:29867230,prior_locator_verified,Results > Efficacy.,
cancer-ici-response-estimates,ICI-e6fa7070be-01,KIRC,PD-L1,ORR,28,PMID:29867230,prior_locator_verified,Results > Efficacy.,response_denominator_missing
cancer-ici-response-estimates,ICI-7be940d63d-01,KIRC,PD-L1,PFS_HR,1.03,PMID:29867230,prior_locator_verified,Results > Efficacy.,
cancer-ici-response-estimates,ICI-06c2905f2c-01,KIRC,PD-L1+VEGF,ORR,32,PMID:29867230,prior_locator_verified,Results > Efficacy.,
cancer-ici-response-estimates,ICI-c1bf57d928-01,KIRC,PD-L1+VEGF,PFS,11.7,PMID:29867230,prior_locator_verified,Results > Efficacy.,
cancer-ici-response-estimates,ICI-36e5ed46b2-01,KIRC,PD-L1+VEGF,ORR,46,PMID:29867230,prior_locator_verified,Results > Efficacy.,response_denominator_missing
cancer-ici-response-estimates,ICI-b71d41ed18-01,KIRC,PD-L1+VEGF,PFS_HR,0.64,PMID:29867230,prior_locator_verified,Results > Efficacy.,
cancer-ici-response-estimates,ICI-cc9a5e0825-01,KIRP,PD-1,ORR,28.8,PMID:33529058,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-f9208d1721-01,LIHC,PD-1,ORR,20,PMID:28434648,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-6b55e578ad-01,LIHC,PD-1,DCR,64,PMID:28434648,prior_locator_verified,Table 4:,
cancer-ici-response-estimates,ICI-587c2a8f1e-01,LIHC,PD-1,DOR,9.9,PMID:28434648,prior_locator_verified,Table 4:,
cancer-ici-response-estimates,ICI-64664fa73d-01,LIHC,PD-1,OS_RATE,83,PMID:28434648,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-cc67a3135f-01,LIHC,PD-1,OS_RATE,74,PMID:28434648,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-7f5eb696e1-01,LIHC,PD-1,ORR,15,PMID:28434648,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-ec4200c61e-01,LIHC,PD-1,DCR,58,PMID:28434648,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-78750f0529-01,LIHC,PD-1,DOR,17,PMID:28434648,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-337217ea27-01,LIHC,PD-1,OS,15,PMID:28434648,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-31c4f078ca-01,LIHC,PD-1,OS_RATE,66,PMID:28434648,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-bbaeb9fa63-01,LIHC,PD-1,OS_RATE,66,PMID:28434648,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-8a96e6cba9-01,LIHC,PD-1,ORR,23,PMID:28434648,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-6edcef92d1-01,LIHC,PD-1,ORR,19,PMID:28434648,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-0ad7a7d2d8-01,LIHC,PD-1+CTLA-4,ORR,32,PMID:33001135,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-ee55df807c-01,LIHC,PD-1+CTLA-4,DCR,64,PMID:33001135,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-d064e71065-01,LIHC,PD-1+CTLA-4,DOR,,PMID:33001135,audited_gap,"Abstract, Results",
cancer-ici-response-estimates,ICI-af01af16b5-01,LIHC,PD-1+CTLA-4,OS,22.8,PMID:33001135,prior_locator_verified,Results,
cancer-ici-response-estimates,ICI-ddd7f98d43-01,LIHC,PD-1+CTLA-4,ORR,27,PMID:33001135,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-6e978d0f58-01,LIHC,PD-1+CTLA-4,DOR,15.2,PMID:33001135,prior_locator_verified,Table.,
cancer-ici-response-estimates,ICI-fee7335545-01,LIHC,PD-1+CTLA-4,ORR,29,PMID:33001135,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-6f4689caf8-01,LIHC,PD-1+CTLA-4,DOR,21.7,PMID:33001135,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-f198f5c4b6-01,LIHC,PD-1+CTLA-4,ORR,34,PMID:38844309,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-2e8f590173-01,LIHC,PD-1+CTLA-4,DOR,51.2,PMID:38844309,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-2ed96eedbc-01,LIHC,PD-1+CTLA-4,OS,22.2,PMID:38844309,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-e29b6e85a5-01,LIHC,PD-L1,ORR,17,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-3356419757-01,LIHC,PD-L1,CRR,1.5,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-212d27db9c-01,LIHC,PD-L1,OS,16.6,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-15e3b58699-01,LIHC,PD-L1,OS_RATE,24.7,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-83bfc48f29-01,LIHC,PD-L1+CTLA-4,ORR,20.1,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-608df4bed5-01,LIHC,PD-L1+CTLA-4,CRR,3.1,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ad825ad73b-01,LIHC,PD-L1+CTLA-4,PFS,3.78,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ef9705b258-01,LIHC,PD-L1+CTLA-4,OS,16.43,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-50158d5c35-01,LIHC,PD-L1+CTLA-4,OS_RATE,30.7,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-243fff63b6-01,LIHC,non-ICI,ORR,5.1,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-f834cd0444-01,LIHC,non-ICI,CRR,0,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-17b105bce4-01,LIHC,non-ICI,PFS,4.07,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-35b9cfa565-01,LIHC,non-ICI,OS,13.77,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-1a577b99d3-01,LIHC,non-ICI,OS_RATE,20.2,DOI:10.1056/EVIDoa2100070,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-bbe300d326-01,LUAD,PD-1,ORR,19,PMID:26412456,prior_locator_verified,Results > Efficacy,
cancer-ici-response-estimates,ICI-4bb87fd546-01,LUAD,PD-1,OS,12.2,PMID:26412456,prior_locator_verified,Results > Efficacy,
cancer-ici-response-estimates,ICI-a77be98e0c-01,LUAD,PD-1,PFS,2.3,PMID:26412456,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-e49237a35b-01,LUAD,PD-1,OS_RATE,51,PMID:26412456,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-59b50426f3-01,LUAD,PD-1,OS_RATE,39,PMID:26412456,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-21dbb61b2b-01,LUAD,PD-1,ORR,31,PMID:26412456,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-0e85cfe55d-01,LUAD,PD-1,OS,17.7,PMID:26412456,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-9abbc81fd4-01,LUAD,PD-1,ORR,36,PMID:26412456,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-6a742a88f1-01,LUAD,PD-1,OS,19.4,PMID:26412456,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-d7be178df9-01,LUAD,PD-1,ORR,9,PMID:26412456,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-701b430ad3-01,LUAD,PD-1,OS,10.5,PMID:26412456,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-0f54d83fe4-01,LUAD,PD-1,ORR,44.8,PMID:27718847,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-1541540c6b-01,LUAD,PD-1,PFS,10.3,PMID:27718847,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-422127f512-01,LUAD,PD-1,OS_RATE,80.2,PMID:27718847,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-629c395ded-01,LUAD,PD-1+CTLA-4,ORR,35.9,PMID:31562796,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-baed09d614-01,LUAD,PD-1+CTLA-4,CRR,5.8,PMID:31562796,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-0ef4198abe-01,LUAD,PD-1+CTLA-4,DOR,23.2,PMID:31562796,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-f7bf901d27-01,LUAD,PD-1+CTLA-4,PFS,5.1,PMID:31562796,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-5cc9d59a69-01,LUAD,PD-1+CTLA-4,OS,17.1,PMID:31562796,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-52803ba4cf-01,LUAD,PD-1+CTLA-4,OS_RATE,24,PMID:36223558,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-e0081e5893-01,NSCLC,PD-L1,ORR,38.3,PMID:32997907,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-4439b03c5c-01,NSCLC,PD-L1,DOR,,PMID:32997907,audited_gap,"Abstract, Results",
cancer-ici-response-estimates,ICI-2c41aa9242-01,NSCLC,PD-L1,PFS,8.1,PMID:32997907,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-919fa6659e-01,NSCLC,PD-L1,OS,20.2,PMID:32997907,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-25b2af6aac-01,LUAD,PD-L1,ORR,,PMID:27979383,audited_gap,,
cancer-ici-response-estimates,ICI-ab42735a77-01,LUAD,PD-L1,OS,13.8,PMID:27979383,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-b3d0d4438b-01,LUAD_STK11,PD-1,ORR,8,PMID:29773717,prior_locator_not_verified,,excluded_from_pooling;numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-40ee4f78ab-01,LUAD_STK11,PD-1,ORR,8,PMID:29773717,prior_locator_not_verified,,excluded_from_pooling;numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-40ee4f78ab-02,LUAD_STK11,PD-1,ORR,8,PMID:29773717,prior_locator_not_verified,,excluded_from_pooling;numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-2e06c5f7d3-01,LUAD_STK11,PD-1+/-CTLA-4,ORR,7.4,PMID:29773717,prior_locator_verified,"Figure 1A; Results, Patient characteristics",excluded_from_pooling
